,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,time
55,-8.816854961403205,2.2502303806706316,-0.6149734310788824,-25.60688061011036,-0.5896632020282602,6.602388309643537,0.537109375
56,-8.698604415301112,2.313956966236774,-0.5484911557876763,-30.283149842829864,-0.8469204174211094,5.236618752418651,0.546875
57,-8.643518291232615,2.235330244926679,-0.44148769657486137,-33.00898128103796,-0.9119793981729102,3.7587770207829205,0.556640625
58,-8.453554432728156,2.0455415281419067,-0.29465228481872896,-34.221377964670005,-0.4267946310388402,1.8636879250461362,0.56640625
59,-8.353611036834062,1.6003997653795816,-0.17014473382437442,-34.77427720551577,1.9750957968840166,-0.20062767244202565,0.576171875
60,-8.247939845118015,1.1891245564307136,-0.21989691395416047,-32.44094177172696,3.2567103249900544,-1.8308106148774417,0.5859375
61,-8.204611116147984,0.7265894804532299,-0.16635368544998516,-27.853648178112273,4.792605253306773,-3.6323669837339456,0.595703125
62,-8.329366191925018,0.29794401150003486,-0.06767064829624742,-25.92266226419106,6.243220960938888,-4.2867600099550724,0.60546875
63,-8.582630483899063,0.12424118396566283,0.18293823397335254,-24.720881934366115,7.98650834928039,-4.759700566416682,0.615234375
64,-8.915365082881406,-0.024082196879674,0.4702046082379779,-27.727297729409607,11.909253031597801,-4.690135296104971,0.625
65,-9.292870060702397,-0.05748345284036629,0.4973997683015453,-31.099008056196727,15.948707117868667,-4.560536125132933,0.634765625
66,-9.970602416745304,0.4572776800653874,0.48434034217817523,-32.821017361181646,19.819191480370762,-4.424351440950524,0.64453125
67,-10.664629175174685,0.75395005848951,0.1318564428146779,-34.23585631340694,19.09758749832963,-4.923254702248865,0.654296875
68,-11.364516203368382,1.2086314679406884,-0.01499125686519481,-28.76830651060366,13.771083592808692,-6.8207916145800915,0.6640625
69,-11.763281746645728,1.6882166472079176,0.11839690601057562,-26.384950057713215,5.970553114725538,-7.952936788614206,0.673828125
70,-12.346924358143198,2.141768209855767,0.0879258986844926,-26.74639403877938,7.99511040180739,-7.454759238765637,0.68359375
71,-12.841918515375557,2.1292653451559733,-0.48827361134963465,-26.071778604308413,7.282588466802737,-7.455719559018921,0.693359375
72,-12.893393857333548,2.421280760866865,-0.4629057626722214,-22.700818235598263,4.675078328688602,-7.394065909776756,0.703125
73,-12.778568740788328,2.223581544095608,-0.4790149792628708,-26.039293678770957,1.1105100367059915,-4.865813949390494,0.712890625
74,-12.390022775186347,1.6359905214747053,-0.6704278475128328,-26.909368860326442,-3.162208388563836,-1.4757069292265088,0.72265625
75,-12.002730346545812,1.5077646407082161,0.1387061908403316,-22.196929557561962,-6.375474941648331,0.7251091922077184,0.732421875
76,-11.963801768998582,0.9688495536233415,1.803885103905116,-22.40585578635195,-7.162791199826513,1.940521409376067,0.7421875
77,-12.545460817651511,-0.5463389865727758,1.142550826573276,-26.393909553632316,-9.884668332589955,3.1276653834361143,0.751953125
78,-13.91900148103026,-2.4579784424594187,-0.9884809013770718,-25.761483309123967,-0.06222301808046573,7.764472218643808,0.76171875
79,-14.438133055162197,-2.9879240142008983,-0.43181724489971895,-7.014834982546771,6.860584301075973,15.70288147457205,0.771484375
80,-13.809868862168221,-1.7062426630580936,1.360771797515534,18.579860389415575,-5.779752663979483,25.5759142345295,0.78125
81,-13.121184021487737,-0.30257078626694883,0.10252667554685535,29.991827376250328,-20.830348706972995,34.515810145010335,0.791015625
82,-12.360456402928957,1.222723246960865,0.15871644762801912,39.04072856093545,-23.241334099932416,36.863098241407734,0.80078125
83,-11.96129489123238,2.0533666695044666,1.66815037987332,41.965153127798644,-21.472984431802708,34.56692136107181,0.810546875
84,-11.607397229289083,2.003307026270609,2.965528795401691,37.55653453123046,-29.09649201112132,28.338240057550934,0.8203125
85,-10.433962551475286,1.181889158246289,3.644392073260769,40.21467855708488,-38.80044041895099,18.833803085187306,0.830078125
86,-9.606257219981073,0.21220197536434612,4.436353977314182,43.780769749955454,-26.6443883911861,10.068058095889038,0.83984375
87,-9.334682474029952,-0.7356483464639457,5.394453178640045,46.07190404556266,-16.365932644379257,3.605413538941711,0.849609375
88,-9.013665752777925,-2.240382704236861,5.143938199449255,38.4435249563998,-22.541214051466447,0.5444086872674309,0.859375
89,-9.044254806832777,-4.120075413307067,3.9522854403877914,30.500888479134492,-30.840014163525044,1.4376331293071687,0.869140625
90,-9.040961599899099,-4.268153690248863,3.4454991663021493,34.89970673658917,-29.87690295795956,3.9659377764185466,0.87890625
91,-8.964584806429183,-4.024497637395657,3.08677937895444,38.834184589367986,-28.923867430849597,7.407690125932192,0.888671875
92,-9.261694396673478,-3.598381609373757,2.83116408712618,48.8756884783231,-32.30591686559122,12.500889951452695,0.8984375
93,-8.92784937318797,-2.392215451241337,2.6294448216525526,59.890294221551,-37.53004685974891,17.160787650811425,0.908203125
94,-8.99461728847353,-1.3414288152944058,1.9217974452336213,64.00989589980084,-35.48449618582694,18.534165162301,0.91796875
95,-9.05790678574286,-0.9073571305168691,1.4026119293870718,69.41235518254831,-32.75675192603174,17.719774724615085,0.927734375
96,-9.66593584039088,-0.04116463169355709,1.1098632075437453,84.62544648095775,-27.71817714023688,11.835854078937148,0.9375
97,-10.5838876688796,1.3915266950390546,1.3834121378818627,100.50590500454332,-22.10097509647701,1.2580443815969637,0.947265625
98,-10.887531962171673,1.759605165347953,1.443358798510011,101.507649698112,-17.596883041131623,-8.661630554194423,0.95703125
99,-10.552578745207834,2.5257561343490647,2.0824842352909014,101.65464010784432,-14.410577398237477,-18.775822781284806,0.966796875
100,-9.810734811347078,2.028530670477106,2.124244843130615,85.73771913380119,-11.97418433539529,-22.19208993221188,0.9765625
101,-8.931490533982211,2.4297807466591403,2.4917000881149862,83.85633839339965,-12.067156588088249,-19.454336605920627,0.986328125
102,-7.710292146156599,2.3271847487720883,2.382034280937872,61.23540866840138,-19.867010063889342,-10.079543722622816,0.99609375
103,-6.894125106098894,1.8532802420451637,1.7422698332831654,50.63057846211118,-24.527378223156823,-3.073645428411402,1.005859375
104,-5.446635929176924,1.9500140487251851,1.7390185333713555,50.11727646403285,-31.05668275340149,6.531554781961776,1.015625
105,-4.5777347843830745,2.3153401217294713,1.9537893557712245,46.82490404721851,-25.603343714417633,16.8025010390376,1.025390625
106,-4.587122521363329,2.176606752345224,1.5267701504663658,38.95395946961178,-18.77056293677928,22.726364337829267,1.03515625
107,-5.2254527108817,1.910391941691235,1.0194387967566088,41.30668213811347,-8.886091479261243,20.83990730285607,1.044921875
108,-6.715312189300083,2.4871050338736316,1.139143167401448,47.18032217500909,11.63990822784333,12.86474307684598,1.0546875
109,-7.27775236544731,1.854745673254238,0.6543167412360366,44.064865726321294,17.6174107733732,2.2021012153814112,1.064453125
110,-7.21298436589041,1.8675857323547098,0.6054489914660323,52.15108976513065,13.515347285847847,-9.01591830879431,1.07421875
111,-7.012653698596824,1.54143044555998,0.5488689588333355,50.580801627740094,12.898609275992479,-15.374959976172335,1.083984375
112,-7.273628959241087,1.1183447703009342,0.6344306793419998,45.08928353677142,13.537460421346822,-17.410830958234047,1.09375
113,-7.758190515604215,0.6037896982132611,0.7162175026390043,39.697059894021315,11.42143217839347,-18.42417755376414,1.103515625
114,-8.193405298709234,0.20266143268281125,0.7340639482978897,37.3820437795202,4.962624049147984,-19.203941075303558,1.11328125
115,-8.31455224852764,0.03344534281931536,0.5860882994040796,36.31149529273229,-4.4780760281206335,-19.567650774358658,1.123046875
116,-8.558172786453156,-0.2451260097315188,0.36960600691946704,36.06531351258604,-11.775118903967451,-18.45041288429509,1.1328125
117,-9.012547135725656,-0.37768519535585543,0.28867050920479104,38.522327528340796,-19.00051946513086,-16.709986077474763,1.142578125
118,-9.118091287064024,-0.42671811583340574,0.10224479174209919,40.805153415229036,-26.88588848908576,-14.729935582260314,1.15234375
119,-8.82481008299761,-0.4060696603984314,-0.14203776846813404,42.50824125784299,-36.09646739692042,-11.783390544239383,1.162109375
120,-8.405881786013476,-0.46096797745516166,-0.13519281464953029,45.21686786821316,-43.87752243030994,-7.542249868366617,1.171875
121,-7.906087537877995,-0.11230014571800867,0.23137066328472514,56.01941493314333,-49.98922761570957,-4.109199747053445,1.181640625
122,-7.366053918207504,0.13382295858493742,0.49801867483562706,65.69634239152454,-51.4469786964331,-0.9600821668982783,1.19140625
123,-7.37272457206081,0.034904120410883,0.8938744579748805,73.48785840824931,-45.503343347419325,1.306808747604244,1.201171875
124,-7.299991257016996,0.056827535079158865,1.3459682145155345,82.06080336902534,-38.00011523852496,3.341961233421012,1.2109375
125,-7.727947733151681,0.5023303440511047,1.5969450763563329,88.55424539736741,-25.19954682758906,6.069142194856482,1.220703125
126,-8.44087803752939,1.4245975319169621,1.4908827349495282,91.22513785433783,-10.998357366493284,9.94658958153014,1.23046875
127,-8.872884009601512,3.305158639126662,1.297482575213448,88.38609214075925,-0.04869078281577745,12.803704699857658,1.240234375
128,-10.335732074779644,5.475555365972734,1.0400351011700095,74.12590839032848,13.569322827068019,9.092252124982805,1.25
129,-11.255997867914619,5.93950275682409,0.9380204606014715,48.63844144146554,21.4241946318407,0.23025043219892233,1.259765625
130,-11.868416334418749,5.70441117187545,0.7411410774486497,32.421203319126754,29.441447772389772,-6.757174661605907,1.26953125
131,-13.477681899207342,5.078958898014965,-0.08783279373676399,15.597710992037692,45.66266762670623,-16.936011551897998,1.279296875
132,-15.364665329113977,3.9989713801116937,-0.7817626881987795,3.745391318704251,54.826623395084674,-29.573859888674942,1.2890625
133,-15.01653525765651,2.4199603184497898,1.1370494717393698,0.27528663428124023,32.30659658170535,-39.545345187188886,1.298828125
134,-12.616687890041325,2.7016169036129964,2.5785317094362075,-7.331143082127152,6.122284531857354,-42.53673461728172,1.30859375
135,-13.097752479610053,3.3329605089229952,1.3763634457446363,-15.227003169053445,13.732596174198221,-44.360892413087576,1.318359375
136,-13.231185471485631,3.5842892640687305,2.4784444172720463,-23.51619568774749,15.4841069343221,-45.79282187865657,1.328125
137,-12.59995743229691,3.139537752569699,5.611479917883289,-54.60484718653638,18.866467493522407,-52.386243018923714,1.337890625
138,-11.238058129743857,0.7258333289799324,5.695874098495666,-64.21374284208763,16.85210127077858,-69.6554440985137,1.34765625
139,-7.6660760146810505,1.0887878266937736,7.216236698501257,-29.882754715283635,10.751721005308072,-79.42185749700663,1.357421875
140,-5.786747671779527,2.937849665092486,8.644736810214276,-20.835535461455542,27.37124728614144,-74.21963668838677,1.3671875
141,-6.837872770254246,3.3489317774883633,7.309480613788157,-32.28857994299164,50.08012878124931,-69.68701784131984,1.376953125
142,-8.011400113081228,3.3132918244322678,5.179348540292308,-26.497921976928723,59.98058236395126,-70.88619975554036,1.38671875
143,-8.191820740502571,4.781587382632287,5.233956021464373,-11.277496957305907,60.66219147992156,-77.16107701176293,1.396484375
144,-10.630307982860186,5.843960815924019,4.867834178677721,-14.479133504274284,69.15737197634844,-81.46145959372502,1.40625
145,-13.603484170293639,6.617103141635201,4.2284082688995275,-20.430580584854198,59.45160058849956,-74.76813619602618,1.416015625
146,-15.91938065695514,6.829361519513988,3.8444636440747906,-44.1228467079682,46.433891629735335,-55.9053327177961,1.42578125
147,-18.259621084238248,5.177406086181577,1.4385757693083807,-81.02202369007404,43.08609903376941,-31.554254181046847,1.435546875
148,-17.14647851182159,3.4912953693378537,0.42575463335308755,-99.9155586609843,23.370022371166186,-7.763142498512651,1.4453125
149,-15.041358509765614,3.0140594775191616,1.5788769972712433,-110.72135160707856,13.630078068153301,7.026358854940337,1.455078125
150,-13.705125103543255,2.1706255682707836,2.259491811410659,-122.86333814494952,7.61456614203734,18.04629822168314,1.46484375
151,-10.109826681149706,1.9764050434493123,2.5498227874823227,-123.21712278203334,-15.091422116263535,26.583706777376857,1.474609375
152,-8.169505245362759,1.5231025357798182,2.1042087041510706,-121.88936124777295,-7.639731173791689,29.440017414172825,1.484375
153,-7.374885582784688,1.1326746962065588,1.6493632918175467,-113.50328767184538,1.1343255493604738,29.22298048289365,1.494140625
154,-6.433020354448545,1.1517159026100512,1.3078794018563331,-97.22660326214393,3.152911234017138,28.45429680271502,1.50390625
155,-5.0463825396166975,0.9550725550591531,1.2781853706729704,-91.36970747031525,0.30939299248366875,30.113069377782644,1.513671875
156,-5.062427814879873,0.8087527564918701,1.105169843588539,-88.09137507095723,4.612549862035494,32.35000463003375,1.5234375
157,-5.450486598617067,-0.19846754543952771,0.9025814627655102,-83.83245550228776,7.149244904963021,32.1397184847626,1.533203125
158,-3.8656029279069553,0.048376078273674884,1.1393418025597644,-67.7585160954438,-10.07289399803993,32.29857167444937,1.54296875
159,-4.142782212468712,-1.2326175572850813,0.31207431260599455,-79.42583634053847,9.422502646114495,35.16383302264994,1.552734375
160,-5.796978413320617,-1.9707482471312294,-1.0244378100064302,-66.0156633688479,38.36297392159412,34.04656575692032,1.5625
161,-6.768568513744853,-0.36582726495322465,-0.8798012534705366,-39.41193384061611,36.739937242719286,26.04044916096215,1.572265625
162,-5.373116291267393,-0.46191317730212333,-0.6585670229204871,-67.28328704886452,11.3865280829769,30.469250134662108,1.58203125
163,-5.281917690324563,-0.8205093952740287,-0.7723860989459634,-79.5675025226795,3.18176371303785,31.160026554174195,1.591796875
164,-5.2568926519370915,-0.31718964517429793,-0.14589445150314417,-75.40974517720058,-2.6219938227862394,28.15503517494883,1.6015625
165,-5.147426207077102,-0.3207434371362228,-0.07660200808947648,-74.17574419888497,-7.133737461340003,25.632343233833975,1.611328125
166,-5.1888535088926275,0.1369309748827185,-0.05953017218364888,-66.77057340681493,-12.783072174900951,20.750781672805978,1.62109375
167,-5.358000229493387,0.470692655351184,-0.028581150659737424,-61.27121786904011,-17.307027252149144,15.561684200215474,1.630859375
168,-5.415150610101439,1.2135904176838885,0.037778136714668877,-58.68763482207792,-23.822328819437494,10.65315414257717,1.640625
169,-5.2278710022267845,1.9331171207573712,0.06200265950476297,-61.9997363021012,-30.304767789657276,4.497008625728373,1.650390625
170,-5.417964242160287,2.8087595684559443,0.11424551884439689,-68.13688002075827,-30.398785617255403,-3.58912493669165,1.66015625
171,-5.72489237835902,3.1241582472521836,0.061693823707471014,-83.02278933712157,-26.66482138537343,-11.693535867042002,1.669921875
172,-6.416963625783051,2.875960370345347,-0.01590211156138318,-100.85700738204407,-19.901700419430572,-19.977357159923354,1.6796875
173,-7.754872615107582,2.384685699835467,0.0245205415167176,-117.3051059081335,-10.439999714618295,-28.54472609619771,1.689453125
174,-9.10165569117449,1.5837454222918181,0.14261868260051613,-129.31633124454163,-1.9767381773554584,-35.75455016120026,1.69921875
175,-10.083202461725488,0.4174148039151712,0.5776502350010672,-137.20023857826106,9.525828440309906,-38.83843318925854,1.708984375
176,-10.81511125987532,-0.8947310981406789,1.103293114892277,-135.71422198944964,25.773375364635058,-37.88479712541853,1.71875
177,-11.754484514854148,-3.502886186788798,2.0089959254089185,-120.46401334926077,51.78689367816985,-29.915024276413277,1.728515625
178,-13.442068502463476,-6.963135047145502,1.7524989693618207,-94.67309393053554,73.17077129250262,-9.714949371958392,1.73828125
179,-14.647212075052357,-8.97831037106286,-0.35725365559471267,-42.68577319958013,71.00380789307627,18.345619720547088,1.748046875
180,-13.704333774796952,-7.085782226989547,-0.6174243513263704,32.82828247090559,55.53263963132686,40.33405710439599,1.7578125
181,-12.603558201101414,-3.805518589568625,-0.245199430964741,79.98994092508188,46.74014946746824,48.862568747428284,1.767578125
182,-13.021994874738146,-1.0069526415645544,-3.5997973326514074,79.13843928105769,44.02597225566669,43.95991097851114,1.77734375
183,-15.856216841290417,1.3068721514051276,-7.260769098137163,32.663310557341774,38.047212218159274,38.34172181268176,1.787109375
184,-17.52250931197671,4.236183554248403,-4.327706164499647,-18.066595811886803,-14.627234092941235,35.55207383724064,1.796875
185,-13.339154098540405,5.694315594366864,4.2313577184947855,-44.24184047474528,-79.68348886109496,24.136472710325314,1.806640625
186,-11.080547309593765,2.123640252667176,7.9063194509730526,-40.585566081738385,-52.13156564389948,9.598534587756753,1.81640625
187,-11.346085309299312,-5.348240968905229,4.579669434847438,-13.017198563077109,-11.270375743513856,7.6370349201804055,1.826171875
188,-12.544541623354732,-3.1350490096204817,5.30518081359164,63.02395437706879,19.205396505493837,12.735993027494752,1.8359375
189,-12.544270912062629,-1.7891662871014447,7.218184047208391,63.24376083390658,56.92661115933311,31.446875473280482,1.845703125
190,-11.76002447405245,-3.7725672073544727,8.695261220586145,14.538595342166987,37.95946677265232,50.34462729317819,1.85546875
191,-8.818758355244498,-4.774472478990147,5.780130443020487,12.6674360837894,-15.47593859759617,61.447501139433825,1.865234375
192,-7.9584323034880615,-3.3539914419753796,4.248234870709828,22.22665138246398,-4.091717636870661,64.42482907628775,1.875
193,-9.48031888176096,-1.8072093078279492,3.3108440667339285,16.52309127231098,10.197292239339797,65.70071448004836,1.884765625
194,-11.25610976320481,-0.64611598793455,3.340749447735628,18.366778313703627,-9.934806871929984,67.67026190783312,1.89453125
195,-14.08261832671134,-0.8941642200144452,3.541211603339294,25.369330144578505,-19.328933860796344,67.7710323610475,1.904296875
196,-17.118205271525063,-0.7631600785799253,3.6119409122726966,44.19607664247687,-19.717829281560906,63.76512083311118,1.9140625
197,-18.49350420870286,-0.24126078364375905,2.604276210076315,59.45787811223368,-25.042386276465606,46.59087088274408,1.923828125
198,-18.396472115524457,0.2428538865188263,1.9874561156461286,79.40139136848003,-27.89635186665337,15.168254935753367,1.93359375
199,-16.759644010582612,0.14526226091278888,1.9099908279189872,89.04846002293823,-43.95851395202055,-8.13579043198521,1.943359375
200,-13.361365554206625,-0.43050049545369984,2.2979259718811353,95.63617046387525,-71.33090160030781,-31.09075358231995,1.953125
201,-9.98895689882247,-1.049772544550525,2.6977218636960174,94.0402273712777,-85.5597140483649,-38.19866249089807,1.962890625
202,-8.0588882747956,-1.0570232567663007,2.274278645530999,86.70531411536233,-90.11371901770009,-34.53451006075117,1.97265625
203,-6.535567963276574,-0.615405936725201,1.5187152908110393,79.62238083420394,-87.0507170231801,-27.10239985263071,1.982421875
204,-4.9332066537719514,-0.03415650952461216,1.1461508526196265,73.01951908335538,-86.12456962329553,-13.392910811529827,1.9921875
205,-3.5776775168837402,0.17664711193414526,1.1128666742511633,68.70058956674758,-76.30808293567172,-4.3227237986207,2.001953125
206,-3.2705420511723133,0.9065449939772817,1.6955699196808829,72.50452277810481,-51.03739601676576,-2.086415507567689,2.01171875
207,-3.430247031961048,1.3001121806435068,1.958966949585103,63.20645898288113,-36.6358025695574,-2.779671304796645,2.021484375
208,-2.8543853747651373,2.053789215424703,1.450435682131084,62.38516149060922,-26.413576614181277,-4.556643171394433,2.03125
209,-3.7279781164255223,2.5357013913061857,0.8501212798386417,62.11545148465611,-1.5366937947348656,-8.62851794118505,2.041015625
210,-5.367518844881736,2.182869444622201,0.42553505415555476,69.28259826882655,10.821285838585657,-17.43768884563563,2.05078125
211,-6.2050214187866395,1.6525155098764606,0.11361965609575397,78.29893556578563,8.928060571398753,-27.78432610270243,2.060546875
212,-6.2745073185726,1.4429231178185211,0.14756682235978166,87.5765341773582,-6.248332657420663,-34.908927038626075,2.0703125
213,-6.163278510087107,0.8395635830364273,0.29227611813710763,84.58916679363814,-15.730183449947598,-31.55808076620175,2.080078125
214,-6.674438982797498,0.2861825089653781,0.47289967639566566,80.23761643413789,-16.164911127871363,-25.293134761231734,2.08984375
215,-7.300838739554578,-0.21820590378073143,0.642606013905266,76.9588473231567,-16.823737461843002,-20.06226719551237,2.099609375
216,-7.553336647424497,-0.5187843883370605,0.6802223619957718,75.81612128097017,-24.925796423310132,-16.02368907168889,2.109375
217,-8.092712406034915,-0.812864525865248,0.4022083049071792,75.74719306522857,-35.57880417681258,-13.337606048668416,2.119140625
218,-8.301324472481173,-0.800705215233991,0.1578462442977161,79.29862213829105,-49.316536379035696,-10.469354556519093,2.12890625
219,-7.720291056735608,-0.5103889879973176,0.0011891737249079873,84.80293896465164,-66.38244222513815,-8.160445935694366,2.138671875
220,-6.978615325194124,-0.43637966240926007,-0.19450311589242675,89.1883373417156,-73.06943960276539,-5.004178797365556,2.1484375
221,-6.567256794579835,-0.2706935355941999,-0.16599302305833474,97.67293736322218,-67.60507660265016,-2.0043364922871825,2.158203125
222,-6.456311095791873,0.19076382638748238,0.2335314666159123,107.02731126804944,-58.542255733875194,-0.2009224351561686,2.16796875
223,-6.383515364658796,0.616097337507767,0.3672124281268601,110.65912181668554,-50.99353748120877,-0.2635347392070399,2.177734375
224,-5.840013410838052,1.169318608236803,0.6408223512889687,110.91177140188175,-37.91181713062241,-0.2491435318038667,2.1875
225,-5.844131464320209,1.9338094464668731,1.2343488814443713,103.03481475805394,-11.992843765291768,1.4490878449332896,2.197265625
226,-6.522538525354353,3.4752423399200634,1.276496066590298,95.62333060152804,12.068422979351352,4.298696256123405,2.20703125
227,-7.432322790216659,6.094353973485738,0.5268704550988641,88.02823821215537,20.182578287841004,6.995875805782649,2.216796875
228,-9.408249764022976,7.613632174986884,-0.07836376229699428,70.5669963450295,26.253577511870127,3.4710990685741354,2.2265625
